orderNum,text,url,millisecondsOnPage,responseDelay,subjectId,response
141,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_instruments/substance_injection_instruments115.jpg,0,0,AR005,NULL
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools22.jpg,1685,1685,AR560,5
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands058.jpg,1050,610,AL016,1
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces089.jpg,3495,2570,AL550,6
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments056.jpg,6425,5385,AW709,6
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands56.jpg,1915,1350,AQ029,1
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands081.jpg,2185,1095,AL473,6
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,2990,1980,AL914,8
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments118.jpg,4440,4440,AU922,5
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands075.jpg,2740,1915,AR868,3
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments115.jpg,0,0,AR005,NULL
141,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects_hands/control_objects_hands35.jpg,545,545,AV940,5
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments115.jpg,0,0,AR005,NULL
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools22.jpg,6280,5040,AR560,1
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands058.jpg,2230,1245,AL016,97
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces089.jpg,4905,3860,AL550,90
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments056.jpg,5375,3825,AW709,82
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,0,0,AL914,NULL
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands075.jpg,2985,1945,AR868,69
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands081.jpg,3000,1490,AL473,100
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments118.jpg,3740,2185,AU922,62
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands56.jpg,2495,1855,AQ029,1
141,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects_hands/control_objects_hands35.jpg,3205,2165,AV940,1
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools22.jpg,5930,5930,AR560,50
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands058.jpg,3425,2245,AL016,96
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,0,0,AL914,NULL
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands075.jpg,2050,1250,AR868,71
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces089.jpg,2005,870,AL550,98
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments056.jpg,7745,5720,AW709,75
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands081.jpg,5380,1520,AL473,100
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments115.jpg,0,0,AR005,NULL
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments118.jpg,4995,3185,AU922,86
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands56.jpg,1365,605,AQ029,1
141,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects_hands/control_objects_hands35.jpg,2420,1210,AV940,25
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance011.jpg,7805,6670,AR560,1
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance012.jpg,5715,4760,AW709,1
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_hands/substance_injection_hands086.jpg,0,0,AL914,NULL
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,2645,1975,AQ029,1
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands54.jpg,3645,2900,AL473,0
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_faces/control_tools_faces61.jpg,0,0,AR005,NULL
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands41.jpg,7060,6270,AV940,0
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects_hands/control_objects_hands34.jpg,2975,2490,AL550,0
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_instruments/substance_injection_instruments119.jpg,3925,3345,AR868,1
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces092.jpg,6130,3490,AU922,1
142,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands068.jpg,3805,3370,AL016,1
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance011.jpg,3385,1970,AR560,2
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance012.jpg,5720,5720,AW709,5
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces092.jpg,4940,3315,AU922,3
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands086.jpg,0,0,AL914,NULL
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,3380,2465,AQ029,1
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_faces/control_tools_faces61.jpg,0,0,AR005,NULL
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands41.jpg,1565,1565,AV940,5
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_instruments/substance_injection_instruments119.jpg,3290,2300,AR868,1
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects_hands/control_objects_hands34.jpg,7175,7175,AL550,5
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands54.jpg,5800,5800,AL473,5
142,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands068.jpg,2520,1215,AL016,9
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance012.jpg,645,645,AW709,5
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands41.jpg,335,335,AV940,5
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands086.jpg,0,0,AL914,NULL
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,1590,720,AQ029,6
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_faces/control_tools_faces61.jpg,0,0,AR005,NULL
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces092.jpg,6185,4165,AU922,6
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments119.jpg,3035,1850,AR868,7
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands068.jpg,1110,640,AL016,1
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects_hands/control_objects_hands34.jpg,2905,2905,AL550,5
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands54.jpg,2775,1560,AL473,1
142,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance011.jpg,2885,1650,AR560,9
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands086.jpg,0,0,AL914,NULL
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance012.jpg,4260,3180,AW709,93
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands41.jpg,3920,2885,AV940,4
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments119.jpg,6235,5170,AR868,94
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces092.jpg,5410,3725,AU922,74
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_faces/control_tools_faces61.jpg,0,0,AR005,NULL
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands068.jpg,2015,945,AL016,99
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects_hands/control_objects_hands34.jpg,6355,3700,AL550,98
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,3740,1670,AQ029,88
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands54.jpg,2650,1610,AL473,0
142,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance011.jpg,9810,8065,AR560,100
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands086.jpg,0,0,AL914,NULL
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces61.jpg,0,0,AR005,NULL
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance012.jpg,4605,3365,AW709,93
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands41.jpg,3590,1255,AV940,8
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments119.jpg,1690,780,AR868,97
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces092.jpg,4790,3320,AU922,91
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands068.jpg,1715,920,AL016,97
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,1430,640,AQ029,88
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects_hands/control_objects_hands34.jpg,26945,24985,AL550,97
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance011.jpg,5920,1045,AR560,91
142,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands54.jpg,6920,4400,AL473,20
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools/control_tools15.jpg,2865,2325,AL016,0
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands058.jpg,7070,6105,AW709,1
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments051.jpg,4370,3470,AU922,1
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands059.jpg,2285,1635,AQ029,1
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces105.jpg,5130,4185,AL473,1
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments033.jpg,0,0,AL914,NULL
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance018.jpg,12405,8955,AR560,1
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands58.jpg,0,0,AR005,NULL
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance015.jpg,3295,2205,AL550,1
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments035.jpg,3520,2470,AR868,1
143,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,3645,2550,AV940,1
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools/control_tools15.jpg,3475,2530,AL016,9
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands058.jpg,6395,3260,AW709,1
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance015.jpg,16860,4060,AL550,2
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands059.jpg,1955,1200,AQ029,1
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments033.jpg,0,0,AL914,NULL
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance018.jpg,3130,2510,AR560,2
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments051.jpg,7565,5840,AU922,4
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces105.jpg,6085,2225,AL473,2
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands58.jpg,0,0,AR005,NULL
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments035.jpg,2100,1205,AR868,1
143,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,5075,2705,AV940,1
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands058.jpg,3630,2615,AW709,6
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance015.jpg,4015,4015,AL550,5
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance018.jpg,2820,1450,AR560,8
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments033.jpg,0,0,AL914,NULL
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands059.jpg,1595,755,AQ029,6
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools15.jpg,2255,1440,AL016,1
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces105.jpg,3440,1360,AL473,8
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,6075,4805,AV940,2
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands58.jpg,0,0,AR005,NULL
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments051.jpg,5830,5830,AU922,5
143,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments035.jpg,3235,2255,AR868,6
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands058.jpg,4700,3625,AW709,100
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments033.jpg,0,0,AL914,NULL
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance015.jpg,2045,1165,AL550,97
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance018.jpg,2530,1695,AR560,98
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands059.jpg,1745,845,AQ029,90
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments035.jpg,2165,1205,AR868,69
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools15.jpg,3840,3005,AL016,3
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces105.jpg,2425,1350,AL473,100
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,5390,3525,AV940,69
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments051.jpg,5635,3335,AU922,52
143,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands58.jpg,0,0,AR005,NULL
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands058.jpg,2800,1880,AW709,97
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments033.jpg,0,0,AL914,NULL
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance018.jpg,12885,1045,AR560,97
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance015.jpg,1560,600,AL550,99
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands58.jpg,0,0,AR005,NULL
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments035.jpg,1560,670,AR868,71
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands059.jpg,2035,890,AQ029,92
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools15.jpg,2245,1315,AL016,5
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces105.jpg,2325,1140,AL473,100
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,8030,6480,AV940,82
143,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments051.jpg,3960,2625,AU922,88
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_hands/substance_injection_hands081.jpg,4610,3730,AU922,1
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance013.jpg,0,0,AL914,NULL
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments043.jpg,3205,2585,AL016,1
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands060.jpg,2035,1485,AL550,1
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_faces/control_tools_faces69.jpg,3075,2375,AR868,0
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects/control_objects07.jpg,3395,2275,AV940,0
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands46.jpg,0,0,AR005,NULL
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_hands/substance_hands027.jpg,6470,4245,AL473,1
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces091.jpg,2720,2115,AQ029,1
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments033.jpg,22150,21665,AR560,1
144,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces097.jpg,6425,5840,AW709,1
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_hands/substance_hands027.jpg,2795,1225,AL473,3
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance013.jpg,0,0,AL914,NULL
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments043.jpg,1980,1050,AL016,9
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands081.jpg,4240,2495,AU922,1
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_faces/control_tools_faces69.jpg,5740,3695,AR868,7
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects/control_objects07.jpg,2310,2310,AV940,5
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands46.jpg,0,0,AR005,NULL
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments033.jpg,2050,2050,AR560,5
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces091.jpg,2070,1490,AQ029,1
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands060.jpg,7590,6885,AL550,1
144,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces097.jpg,3905,2960,AW709,3
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments043.jpg,1210,710,AL016,1
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_hands/substance_hands027.jpg,2080,750,AL473,7
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects/control_objects07.jpg,595,595,AV940,5
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance013.jpg,0,0,AL914,NULL
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_faces/control_tools_faces69.jpg,2390,1635,AR868,1
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments033.jpg,1865,1865,AR560,5
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands46.jpg,0,0,AR005,NULL
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces091.jpg,1800,940,AQ029,7
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands060.jpg,4355,3270,AL550,6
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands081.jpg,6145,3840,AU922,8
144,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces097.jpg,4310,3210,AW709,6
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments043.jpg,1755,985,AL016,97
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_hands/substance_hands027.jpg,2700,1615,AL473,100
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces091.jpg,2430,1535,AQ029,90
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_faces/control_tools_faces69.jpg,2545,1805,AR868,1
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects/control_objects07.jpg,2755,1705,AV940,2
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance013.jpg,0,0,AL914,NULL
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments033.jpg,4610,3020,AR560,80
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands46.jpg,0,0,AR005,NULL
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands060.jpg,5175,2165,AL550,100
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands081.jpg,4945,2725,AU922,89
144,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces097.jpg,5800,4725,AW709,98
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces097.jpg,4005,2870,AW709,97
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments043.jpg,1785,965,AL016,95
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces091.jpg,2195,1175,AQ029,90
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_hands/substance_hands027.jpg,2600,1290,AL473,100
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces69.jpg,2325,1355,AR868,93
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance013.jpg,0,0,AL914,NULL
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands46.jpg,0,0,AR005,NULL
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects/control_objects07.jpg,2260,1175,AV940,9
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments033.jpg,3870,2725,AR560,97
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands081.jpg,4340,2255,AU922,96
144,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands060.jpg,2020,1110,AL550,99
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_hands/substance_hands026.jpg,6905,5840,AR560,1
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands44.jpg,2745,2090,AQ029,0
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands51.jpg,3835,2695,AL473,0
